file	import_type	module	resolved
app/sdk/challenges/songhai/BeginnerSonghaiChallenge1.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge1.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge1.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge1.coffee	require	i18next	i18next
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge2.coffee	require	i18next	i18next
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge3.coffee	require	i18next	i18next
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge4.coffee	require	i18next	i18next
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/songhai/BeginnerSonghaiChallenge5.coffee	require	i18next	i18next
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge1.coffee	require	i18next	i18next
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/songhai/MediumSonghaiChallenge2.coffee	require	i18next	i18next
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/tutorial/BeginnerFlyingChallenge1.coffee	require	i18next	i18next
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/tutorial/BeginnerRangedChallenge1.coffee	require	i18next	i18next
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/tutorial/lesson1.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/tutorial/lesson1.coffee	require	i18next	i18next
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/challenges/challenge	app/sdk/challenges/challenge.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	./lesson1	app/sdk/challenges/tutorial/lesson1.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/challenges/instruction	app/sdk/challenges/instruction.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/actions/replaceCardFromHandAction	app/sdk/actions/replaceCardFromHandAction.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/actions/endTurnAction	app/sdk/actions/endTurnAction.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/cards/deck	app/sdk/cards/deck.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/agents/agentActions	app/sdk/agents/agentActions.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/common/config	app/common/config.js
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/data/resources	app/data/resources.js
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/gameSession	app/sdk/gameSession.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	app/sdk/challenges/challengeCategory	app/sdk/challenges/challengeCategory.coffee
app/sdk/challenges/tutorial/lesson2.coffee	require	i18next	i18next
