file	references
app/sdk/cards/factory/shimzar/neutral.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierRanged.coffee|app/sdk/modifiers/modifierImmuneToDamageByGeneral.coffee|app/sdk/modifiers/modifierFirstBlood.coffee|app/sdk/modifiers/modifierProvoke.coffee|app/sdk/modifiers/modifierFrenzy.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierFlying.coffee|app/sdk/modifiers/modifierTranscendance.coffee|app/sdk/modifiers/modifierForcefield.coffee|app/sdk/modifiers/modifierDoubleDamageToGenerals.coffee|app/sdk/modifiers/modifierBattlePet.coffee|app/sdk/modifiers/modifierCannotMove.coffee|app/sdk/modifiers/modifierOpeningGambitDrawRandomBattlePet.coffee|app/sdk/modifiers/modifierDyingWishDamageNearbyEnemies.coffee|app/sdk/modifiers/modifierDealDamageWatchKillNeutralTarget.coffee|app/sdk/modifiers/modifierTakeDamageWatchSpawnRandomBattlePet.coffee|app/sdk/modifiers/modifierDyingWishDrawMechazorCard.coffee|app/sdk/modifiers/modifierDyingWishDrawRandomBattlePet.coffee|app/sdk/modifiers/modifierInquisitorKron.coffee|app/sdk/modifiers/modifierOpeningGambitBuffSelfByBattlePetsHandStats.coffee|app/sdk/modifiers/modifierTamedBattlePet.coffee|app/sdk/modifiers/modifierFriendlyDeathWatchForBattlePetDrawCard.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|i18next
app/sdk/cards/factory/unity/faction1.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBondApplyModifiers.coffee|app/sdk/modifiers/modifierDoubleHealthStat.coffee|app/sdk/modifiers/modifierBandingApplyModifiers.coffee|app/sdk/modifiers/modifierForcefield.coffee|app/sdk/modifiers/modifierAirdrop.coffee|app/sdk/modifiers/modifierFrenzy.coffee|app/sdk/modifiers/modifierTranscendance.coffee|app/sdk/modifiers/modifierProvoke.coffee|app/sdk/modifiers/modifierHealWatchDamageRandomEnemy.coffee|i18next
app/sdk/cards/factory/unity/faction2.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellJoseki.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBond.coffee|app/sdk/modifiers/modifierBondPutCardsInHand.coffee|app/sdk/modifiers/modifierSpellWatchBuffAlliesByRace.coffee|app/sdk/modifiers/modifierTranscendance.coffee|app/sdk/modifiers/modifierMyAttackWatchGetSonghaiSpells.coffee|app/sdk/modifiers/modifierFirstBlood.coffee|i18next
app/sdk/cards/factory/unity/faction3.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellRemoveTargetSpawnEntity.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBond.coffee|app/sdk/modifiers/modifierBondDrawCards.coffee|app/sdk/modifiers/modifierFlying.coffee|app/sdk/modifiers/modifierOpeningGambitEquipArtifact.coffee|app/sdk/modifiers/modifierOpeningGambitSirocco.coffee|app/sdk/modifiers/modifierKillWatchSpawnCopyNearby.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|i18next
app/sdk/cards/factory/unity/faction4.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellDeathIncoming.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBond.coffee|app/sdk/modifiers/modifierBondNightshroud.coffee|app/sdk/modifiers/modifierNocturne.coffee|app/sdk/modifiers/modifierOpeningGambitDeathKnell.coffee|app/sdk/modifiers/modifierOnRemoveSpawnRandomDeadEntity.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|i18next
app/sdk/cards/factory/unity/faction5.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellMoltenRebirth.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBond.coffee|app/sdk/modifiers/modifierGrow.coffee|app/sdk/modifiers/modifierGrowPermanent.coffee|app/sdk/modifiers/modifierBondHealMyGeneral.coffee|app/sdk/modifiers/modifierRebirth.coffee|app/sdk/modifiers/modifierTakeDamageWatchJuggernaut.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|app/sdk/playerModifiers/playerModifierManaModifier.coffee|i18next
app/sdk/cards/factory/unity/faction6.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellDamageAndApplyModifiers.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBond.coffee|app/sdk/modifiers/modifierBondSpawnEntity.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/modifiers/modifierManaCostChange.coffee|app/sdk/modifiers/modifierSpellWatchPutCardInHand.coffee|app/sdk/modifiers/modifierDyingWishBonusManaCrystal.coffee|app/sdk/modifiers/modifierShatteringHeart.coffee|app/sdk/modifiers/modifierStunned.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|app/sdk/playerModifiers/playerModifierManaModifierOncePerTurn.coffee|i18next
app/sdk/cards/factory/unity/neutral.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellApplyModifiersToGeneral.coffee|app/sdk/spells/spellDamage.coffee|app/sdk/spells/spellHeal.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBelongsToAllRaces.coffee|app/sdk/modifiers/modifierBondApplyModifiers.coffee|app/sdk/modifiers/modifierOpeningGambitGoleminate.coffee|app/sdk/modifiers/modifierSpellWatchDrawRandomArcanyst.coffee|app/sdk/modifiers/modifierOpeningGambitSpawnTribal.coffee|app/sdk/modifiers/modifierDyingWishSpawnTribal.coffee|app/sdk/modifiers/modifierDrawCardWatchCopySpell.coffee|app/sdk/modifiers/modifierBondPutCardsInHand.coffee|app/sdk/modifiers/modifierFlying.coffee|app/sdk/modifiers/modifierBond.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierCannotStrikeback.coffee|app/sdk/modifiers/modifierFeralu.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|i18next
app/sdk/cards/factory/wartech/faction1.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellTogetherness.coffee|app/sdk/spells/spellSunstrike.coffee|app/sdk/spells/spellApplyModifiersToUndamagedMinion.coffee|app/sdk/spells/spellApplyModifiersToGeneralAndNearbyAllies.coffee|app/sdk/spells/spellApplyModifiersToGeneral.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambitApplyMechazorPlayerModifiers.coffee|app/sdk/modifiers/modifierSynergizeSummonMinionNearGeneral.coffee|app/sdk/modifiers/modifierProvoke.coffee|app/sdk/modifiers/modifierBuild.coffee|app/sdk/modifiers/modifierBuilding.coffee|app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiersToBoth.coffee|app/sdk/modifiers/modifierSummonWatchNearbyTransform.coffee|app/sdk/modifiers/modifierPortal.coffee|app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/modifiers/modifierSituationalBuffSelfIfFullHealth.coffee|app/sdk/modifiers/modifierBuildCompleteApplyModifiersToNearbyAllies.coffee|app/sdk/modifiers/modifierAuraAboveAndBelow.coffee|app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiers.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|app/sdk/playerModifiers/playerModifierMechazorBuildProgress.coffee|i18next
app/sdk/cards/factory/wartech/faction2.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellThunderbomb.coffee|app/sdk/spells/spellAssassinationProtocol.coffee|app/sdk/spells/spellSpawnEntitiesOnGeneralsDiagonals.coffee|app/sdk/spells/spellBamboozle.coffee|app/sdk/spells/spellFriendlyJux.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellApplyPlayerModifiers.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierSpellWatchApplyModifiers.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/modifiers/modifierSpellWatchDrawCard.coffee|app/sdk/modifiers/modifierFlying.coffee|app/sdk/modifiers/modifierBackstab.coffee|app/sdk/modifiers/modifierBuild.coffee|app/sdk/modifiers/modifierBuilding.coffee|app/sdk/modifiers/modifierDealDamageWatchSpawnEntity.coffee|app/sdk/modifiers/modifierSynergizePutCardInHand.coffee|app/sdk/modifiers/modifierBackstabWatchAddCardToHand.coffee|app/sdk/modifiers/modifierBuildCompleteGainTempMana.coffee|app/sdk/modifiers/modifierBackstabWatchTransformToBuilding.coffee|app/sdk/modifiers/modifierPortal.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|app/sdk/playerModifiers/playerModifierManaModifier.coffee|app/sdk/playerModifiers/playerModifierMechazorBuildProgress.coffee|i18next
app/sdk/cards/factory/wartech/faction3.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellGodMulligan.coffee|app/sdk/spells/spellSetHealthEqualToAttack.coffee|app/sdk/spells/spellDamageOwnGeneral.coffee|app/sdk/spells/spellLostInTheDesert.coffee|app/sdk/spells/spellNeurolink.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierSynergizeSummonMinionNearby.coffee|app/sdk/modifiers/modifierBlastAttack.coffee|app/sdk/modifiers/modifierFlying.coffee|app/sdk/modifiers/modifierBuild.coffee|app/sdk/modifiers/modifierBuilding.coffee|app/sdk/modifiers/modifierOpeningGambitApplyMechazorPlayerModifiers.coffee|app/sdk/modifiers/modifierDyingWishDrawEnemyLegendaryArtifact.coffee|app/sdk/modifiers/modifierOpeningGambitSniperZen.coffee|app/sdk/modifiers/modifierStartTurnWatchSummonDervish.coffee|app/sdk/modifiers/modifierPortal.coffee|app/sdk/modifiers/modifierBuildCompleteReplicateAndSummonDervish.coffee|app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/modifiers/modifierStartTurnWatchApplyTempArtifactModifier.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|app/sdk/playerModifiers/playerModifierMechazorBuildProgress.coffee|i18next
app/sdk/cards/factory/wartech/faction4.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellBetrayal.coffee|app/sdk/spells/spellDamageAndApplyModifiers.coffee|app/sdk/spells/spellVellumscry.coffee|app/sdk/spells/spellAbhorrentUnbirth.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierDeathWatch.coffee|app/sdk/modifiers/modifierDeathWatchBuffMinionsInHand.coffee|app/sdk/modifiers/modifierDyingWishDestroyRandomEnemyNearby.coffee|app/sdk/modifiers/modifierBuild.coffee|app/sdk/modifiers/modifierBuilding.coffee|app/sdk/modifiers/modifierDyingWishAddCardToDeck.coffee|app/sdk/modifiers/modifierOnDyingInfest.coffee|app/sdk/modifiers/modifierSynergizeSummonMinionNearby.coffee|app/sdk/modifiers/modifierPortal.coffee|app/sdk/modifiers/modifierEternalHeart.coffee|app/sdk/modifiers/modifierDeathWatchSpawnRandomDemon.coffee|app/sdk/modifiers/modifierWhenAttackedDestroyThis.coffee|app/sdk/modifiers/modifierFrenzy.coffee|app/sdk/modifiers/modifierInvulnerable.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|i18next
app/sdk/cards/factory/wartech/faction5.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellEggGrenade.coffee|app/sdk/spells/spellEmbryoticInsight.coffee|app/sdk/spells/spellUpperHand.coffee|app/sdk/spells/spellSaurianFinality.coffee|app/sdk/spells/spellHomeostaticRebuke.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellEffulgentInfusion.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambitProgenitor.coffee|app/sdk/modifiers/modifierBuild.coffee|app/sdk/modifiers/modifierBuilding.coffee|app/sdk/modifiers/modifierMyAttackWatchApplyModifiersToAllies.coffee|app/sdk/modifiers/modifierSummonWatchFromActionBarByRaceBothPlayersDraw.coffee|app/sdk/modifiers/modifierSynergizeDamageClosestEnemy.coffee|app/sdk/modifiers/modifierRebirth.coffee|app/sdk/modifiers/modifierMyAttackOrCounterattackWatchTransformIntoEgg.coffee|app/sdk/modifiers/modifierKillWatchSpawnEgg.coffee|app/sdk/modifiers/modifierStun.coffee|app/sdk/modifiers/modifierPortal.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|i18next
app/sdk/cards/factory/wartech/faction6.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellAspectBase.coffee|app/sdk/spells/spellEssenceSculpt.coffee|app/sdk/spells/spellSpawnEntity.coffee|app/sdk/spells/spellKillTargetWithModifierStunned.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellDoubleAttributeBuffs.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierBuild.coffee|app/sdk/modifiers/modifierBuilding.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierCannotStrikeback.coffee|app/sdk/modifiers/modifierSynergizeRazorArchitect.coffee|app/sdk/modifiers/modifierAirdrop.coffee|app/sdk/modifiers/modifierDoubleDamageToStunnedEnemies.coffee|app/sdk/modifiers/modifierMyAttackOrCounterattackWatchApplyModifiersToFriendlyMinions.coffee|app/sdk/modifiers/modifierDyingWish.coffee|app/sdk/modifiers/modifierDyingWishRespawnEntity.coffee|app/sdk/modifiers/modifierBuildingSlowEnemies.coffee|app/sdk/modifiers/modifierAlwaysInfiltrated.coffee|app/sdk/modifiers/modifierProvidesAlwaysInfiltrated.coffee|app/sdk/modifiers/modifierSummonWatchByRaceSummonCopy.coffee|app/sdk/modifiers/modifierStun.coffee|app/sdk/modifiers/modifierStunned.coffee|app/sdk/modifiers/modifierPortal.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|i18next
app/sdk/cards/factory/wartech/neutral.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/artifacts/artifact.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellFollowupRandomTeleport.coffee|app/sdk/spells/spellForgeArtifact.coffee|app/sdk/modifiers/modifierFirstBlood.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/modifiers/modifierSynergizeDrawBloodboundSpell.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierOpeningGambitDrawCopyFromDeck.coffee|app/sdk/modifiers/modifierSummonWatchAnywhereByRaceBuffSelf.coffee|app/sdk/modifiers/modifierKillWatchDeceptibot.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierOpeningGambitApplyMechazorPlayerModifiers.coffee|app/sdk/modifiers/modifierSynergizeBuffSelf.coffee|app/sdk/modifiers/modifierOpeningGambitRemoveCardsFromDecksByCost.coffee|app/sdk/modifiers/modifierEnemyAttackWatchGainAttack.coffee|app/sdk/modifiers/modifierProvoke.coffee|app/sdk/modifiers/modifierDeathWatchFriendlyMinionSwapAllegiance.coffee|app/sdk/modifiers/modifierBuild.coffee|app/sdk/modifiers/modifierBuilding.coffee|app/sdk/modifiers/modifierBuildCompleteHealGeneral.coffee|app/sdk/modifiers/modifierMyBuildWatchDrawCards.coffee|app/sdk/modifiers/modifierOpeningGambitProgressBuild.coffee|app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee|app/sdk/modifiers/modifierSituationalBuffSelfIfHaveMech.coffee|app/sdk/modifiers/modifierPortal.coffee|app/sdk/modifiers/modifierToken.coffee|app/sdk/modifiers/modifierTokenCreator.coffee|app/sdk/playerModifiers/playerModifierManaModifierOncePerTurn.coffee|app/sdk/playerModifiers/playerModifierMechazorBuildProgress.coffee|i18next
