class_name	field	type
CardFactory_CoreSet_Faction5	attackDelay	number
CardFactory_CoreSet_Faction5	attackReleaseDelay	number
CardFactory_CoreSet_Faction5	attackDelay	number
CardFactory_CoreSet_Faction5	attackReleaseDelay	number
CardFactory_CoreSet_Faction5	attackDelay	number
CardFactory_CoreSet_Faction5	attackReleaseDelay	number
CardFactory_CoreSet_Faction5	attackDelay	number
CardFactory_CoreSet_Faction5	attackReleaseDelay	number
CardFactory_CoreSet_Faction5	attackDelay	number
CardFactory_CoreSet_Faction5	attackReleaseDelay	number
CardFactory_CoreSet_Faction5	attackDelay	number
CardFactory_CoreSet_Faction5	type	string
CardFactory_CoreSet_Faction6	cardForIdentifier	unknown
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	attackReleaseDelay	number
CardFactory_CoreSet_Faction6	attackDelay	number
CardFactory_CoreSet_Faction6	_private	object
CardFactory_CoreSet_Faction6	type	string
CardFactory_CoreSet_Neutral	cardForIdentifier	unknown
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	_private	object
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	_private	object
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	targetModifiersContextObjects	array
CardFactory_CoreSet_Neutral	_private	object
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	canTargetGeneral	boolean
CardFactory_CoreSet_Neutral	damageAmount	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	damageAmount	number
CardFactory_CoreSet_Neutral	_private	object
CardFactory_CoreSet_Neutral	fxResource	array
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	canTargetGeneral	boolean
CardFactory_CoreSet_Neutral	healAmount	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	targetModifiersContextObjects	array
CardFactory_CoreSet_Neutral	_private	object
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	maxAttack	number
CardFactory_CoreSet_Neutral	_private	object
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreSet_Neutral	attackReleaseDelay	number
CardFactory_CoreSet_Neutral	attackDelay	number
CardFactory_CoreshatterSet_Faction1	cardForIdentifier	unknown
CardFactory_CoreshatterSet_Faction1	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction1	attackDelay	number
CardFactory_CoreshatterSet_Faction1	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction1	attackDelay	number
CardFactory_CoreshatterSet_Faction1	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction1	attackDelay	number
CardFactory_CoreshatterSet_Faction1	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction1	attackDelay	number
CardFactory_CoreshatterSet_Faction1	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction1	attackDelay	number
CardFactory_CoreshatterSet_Faction1	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction1	attackDelay	number
CardFactory_CoreshatterSet_Faction1	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction1	attackDelay	number
CardFactory_CoreshatterSet_Faction2	cardForIdentifier	unknown
CardFactory_CoreshatterSet_Faction2	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction2	attackDelay	number
CardFactory_CoreshatterSet_Faction2	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction2	attackDelay	number
CardFactory_CoreshatterSet_Faction2	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction2	attackDelay	number
CardFactory_CoreshatterSet_Faction2	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction2	attackDelay	number
CardFactory_CoreshatterSet_Faction2	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction2	attackDelay	number
CardFactory_CoreshatterSet_Faction2	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction2	attackDelay	number
CardFactory_CoreshatterSet_Faction2	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction2	attackDelay	number
CardFactory_CoreshatterSet_Faction3	cardForIdentifier	unknown
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction3	_private	object
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction3	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction3	attackDelay	number
CardFactory_CoreshatterSet_Faction4	cardForIdentifier	unknown
CardFactory_CoreshatterSet_Faction4	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction4	attackDelay	number
CardFactory_CoreshatterSet_Faction4	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction4	attackDelay	number
CardFactory_CoreshatterSet_Faction4	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction4	attackDelay	number
CardFactory_CoreshatterSet_Faction4	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction4	attackDelay	number
CardFactory_CoreshatterSet_Faction4	attackReleaseDelay	number
CardFactory_CoreshatterSet_Faction4	attackDelay	number
