id	name	attack	hp	cost	faction_id	rarity_id	race_id	is_general	abilities	sprite_resource	sound_resource	fx_resource
Cards.Neutral.WhistlingBlade	cards.neutral_whistling_blade_name	2	15	7	Factions.Neutral	Rarity.Common	null	false	ModifierProvoke	neutralWhistlingBladeBreathing|neutralWhistlingBladeIdle|neutralWhistlingBladeRun|neutralWhistlingBladeAttack|neutralWhistlingBladeHit|neutralWhistlingBladeDeath	RSX.sfx_unit_deploy|RSX.sfx_unit_physical_4|RSX.sfx_f6_waterelemental_attack_swing|RSX.sfx_neutral_golemdragonbone_hit|RSX.sfx_neutral_golemdragonbone_impact|RSX.sfx_neutral_golemdragonbone_death	FX.Cards.Neutral.WhistlingBlade
Cards.Neutral.BluetipScorpion	cards.neutral_bluetip_scorpion_name	3	1	2	Factions.Neutral	Rarity.Common	null	false	ModifierDoubleDamageToMinions	neutralBluetipScorpionBreathing|neutralBluetipScorpionIdle|neutralBluetipScorpionRun|neutralBluetipScorpionAttack|neutralBluetipScorpionHit|neutralBluetipScorpionDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_neutral_bluetipscorpion_attack_swing|RSX.sfx_neutral_bluetipscorpion_hit|RSX.sfx_neutral_bluetipscorpion_attack_impact|RSX.sfx_neutral_bluetipscorpion_death	FX.Cards.Neutral.BluetipScorpion
Cards.Neutral.CrimsonOculus	cards.neutral_crimson_oculus_name	2	3	3	Factions.Neutral	Rarity.Rare	null	false	ModifierOpponentSummonWatchBuffSelf	neutralOculusBreathing|neutralOculusIdle|neutralOculusRun|neutralOculusAttack|neutralOculusHit|neutralOculusDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_f6_waterelemental_attack_swing|RSX.sfx_neutral_komodocharger_hit|RSX.sfx_neutral_komodocharger_attack_impact|RSX.sfx_neutral_komodocharger_death	FX.Cards.Neutral.CrimsonOculus
Cards.Neutral.ThornNeedler	cards.neutral_thorn_needler_name	6	4	4	Factions.Neutral	Rarity.Fixed	null	false	null	neutralNeedlerBreathing|neutralNeedlerIdle|neutralNeedlerRun|neutralNeedlerAttack|neutralNeedlerHit|neutralNeedlerDeath	RSX.sfx_unit_deploy_3|RSX.sfx_singe2|RSX.sfx_neutral_bluetipscorpion_attack_swing|RSX.sfx_neutral_bluetipscorpion_hit|RSX.sfx_neutral_bluetipscorpion_attack_impact|RSX.sfx_neutral_bluetipscorpion_death	FX.Cards.Neutral.ThornNeedler
Cards.Neutral.Serpenti	cards.neutral_serpenti_name	7	4	6	Factions.Neutral	Rarity.Common	null	false	ModifierFrenzy	neutralSerpentiBreathing|neutralSerpentiIdle|neutralSerpentiRun|neutralSerpentiAttack|neutralSerpentiHit|neutralSerpentiDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_neutral_serpenti_attack_swing|RSX.sfx_neutral_serpenti_hit|RSX.sfx_neutral_serpenti_attack_impact|RSX.sfx_neutral_serpenti_death	FX.Cards.Neutral.Serpenti
Cards.Neutral.VenomToth	cards.neutral_venom_toth_name	3	3	3	Factions.Neutral	Rarity.Epic	null	false	ModifierOpponentSummonWatchDamageEnemyGeneral	neutralTwinbladeWarmongerBreathing|neutralTwinbladeWarmongerIdle|neutralTwinbladeWarmongerRun|neutralTwinbladeWarmongerAttack|neutralTwinbladeWarmongerHit|neutralTwinbladeWarmongerDeath	RSX.sfx_summonlegendary|RSX.sfx_unit_run_magical_4|RSX.sfx_f2_celestialphantom_attack_swing|RSX.sfx_neutral_monsterdreamoracle_hit|RSX.sfx_neutral_monsterdreamoracle_attack_impact|RSX.sfx_neutral_monsterdreamoracle_death	FX.Cards.Neutral.VenomToth
Cards.Neutral.SkyrockGolem	cards.neutral_skyrock_golem_name	3	2	2	Factions.Neutral	Rarity.Fixed	Races.Golem	false	null	neutralGolemRunesandBreathing|neutralGolemRunesandIdle|neutralGolemRunesandRun|neutralGolemRunesandAttack|neutralGolemRunesandHit|neutralGolemRunesandDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f6_icebeetle_attack_impact|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_neutral_golembloodshard_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.SkyrockGolem
Cards.Neutral.BloodshardGolem	cards.neutral_bloodshard_golem_name	4	3	3	Factions.Neutral	Rarity.Fixed	Races.Golem	false	null	neutralGolemBloodshardBreathing|neutralGolemBloodshardIdle|neutralGolemBloodshardRun|neutralGolemBloodshardAttack|neutralGolemBloodshardHit|neutralGolemBloodshardDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_neutral_golembloodshard_attack_swing|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_neutral_golembloodshard_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.BloodshardGolem
Cards.Neutral.DragoneboneGolem	cards.neutral_dragonbone_golem_name	10	10	7	Factions.Neutral	Rarity.Fixed	Races.Golem	false	null	neutralGolemDragonboneBreathing|neutralGolemDragonboneIdle|neutralGolemDragonboneRun|neutralGolemDragonboneAttack|neutralGolemDragonboneHit|neutralGolemDragonboneDeath	RSX.sfx_unit_deploy_2|RSX.sfx_unit_physical_4|RSX.sfx_neutral_golemdragonbone_attack_swing|RSX.sfx_neutral_golemdragonbone_hit|RSX.sfx_neutral_golemdragonbone_impact|RSX.sfx_neutral_golemdragonbone_death	FX.Cards.Neutral.DragoneboneGolem
Cards.Neutral.StormmetalGolem	cards.neutral_stormmetal_golem_name	8	8	6	Factions.Neutral	Rarity.Fixed	Races.Golem	false	null	neutralGolemStormmetalBreathing|neutralGolemStormmetalIdle|neutralGolemStormmetalRun|neutralGolemStormmetalAttack|neutralGolemStormmetalHit|neutralGolemStormmetalDeath	RSX.sfx_unit_deploy_3|RSX.sfx_singe2|RSX.sfx_neutral_stormmetalgolem_attack_swing|RSX.sfx_neutral_stormmetalgolem_hit|RSX.sfx_neutral_stormmetalgolem_attack_impact|RSX.sfx_neutral_stormmetalgolem_death	FX.Cards.Neutral.StormmetalGolem
Cards.Neutral.BrightmossGolem	cards.neutral_brightmoss_golem_name	4	9	5	Factions.Neutral	Rarity.Fixed	Races.Golem	false	null	neutralGolemNatureBreathing|neutralGolemNatureIdle|neutralGolemNatureRun|neutralGolemNatureAttack|neutralGolemNatureHit|neutralGolemNatureDeath	RSX.sfx_unit_deploy|RSX.sfx_unit_physical_4|RSX.sfx_f4_blacksolus_attack_impact|RSX.sfx_neutral_brightmossgolem_hit|RSX.sfx_neutral_brightmossgolem_attack_impact|RSX.sfx_neutral_brightmossgolem_death	FX.Cards.Neutral.BrightmossGolem
Cards.Neutral.Mechaz0rHelm	cards.neutral_helm_of_mechaz0r_name	2	2	1	Factions.Neutral	Rarity.Common	Races.Mech	false	ModifierOpeningGambitApplyMechazorPlayerModifiers	neutralMechaz0rHelmBreathing|neutralMechaz0rHelmIdle|neutralMechaz0rHelmRun|neutralMechaz0rHelmAttack|neutralMechaz0rHelmHit|neutralMechaz0rHelmDeath	RSX.sfx_unit_deploy|RSX.sfx_unit_run_charge_4|RSX.sfx_neutral_sunseer_attack_swing|RSX.sfx_neutral_sunseer_hit|RSX.sfx_neutral_sunseer_attack_impact|RSX.sfx_neutral_sunseer_death	FX.Cards.Neutral.Mechaz0rHelm
Cards.Neutral.Mechaz0rWings	cards.neutral_wings_of_mechaz0r_name	1	4	2	Factions.Neutral	Rarity.Common	Races.Mech	false	ModifierAirdrop|ModifierOpeningGambitApplyMechazorPlayerModifiers	neutralMechaz0rWingsBreathing|neutralMechaz0rWingsIdle|neutralMechaz0rWingsRun|neutralMechaz0rWingsAttack|neutralMechaz0rWingsHit|neutralMechaz0rWingsDeath	RSX.sfx_unit_deploy_1|RSX.sfx_unit_run_charge_4|RSX.sfx_neutral_wingsmechaz0r_attack_swing|RSX.sfx_neutral_wingsmechaz0r_hit|RSX.sfx_neutral_wingsmechaz0r_impact	FX.Cards.Neutral.Mechaz0rWings
Cards.Neutral.Mechaz0rCannon	cards.neutral_cannon_of_mechaz0r_name	2	2	3	Factions.Neutral	Rarity.Rare	Races.Mech	false	ModifierRanged|ModifierOpeningGambitApplyMechazorPlayerModifiers	neutralMechaz0rCannonBreathing|neutralMechaz0rCannonIdle|neutralMechaz0rCannonRun|neutralMechaz0rCannonAttack|neutralMechaz0rCannonHit|neutralMechaz0rCannonDeath	RSX.sfx_unit_deploy_2|RSX.sfx_unit_run_charge_4|RSX.sfx_neutral_cannonmechaz0r_attack_swing|RSX.sfx_neutral_cannonmechaz0r_impact|RSX.sfx_neutral_cannonmechaz0r_hit|RSX.sfx_neutral_cannonmechaz0r_death	FX.Cards.Neutral.Mechaz0rCannon
Cards.Neutral.Mechaz0rSword	cards.neutral_sword_of_mechaz0r_name	3	3	3	Factions.Neutral	Rarity.Rare	Races.Mech	false	ModifierFrenzy|ModifierOpeningGambitApplyMechazorPlayerModifiers	neutralMechaz0rSwordBreathing|neutralMechaz0rSwordIdle|neutralMechaz0rSwordRun|neutralMechaz0rSwordAttack|neutralMechaz0rSwordHit|neutralMechaz0rSwordDeath	RSX.sfx_unit_deploy_3|RSX.sfx_unit_run_charge_4|RSX.sfx_neutral_swordmechaz0r_attack_swing|RSX.sfx_neutral_swordmechaz0r_hit|RSX.sfx_neutral_swordmechaz0r_attack_impact|RSX.sfx_neutral_swordmechaz0r_death	FX.Cards.Neutral.Mechaz0rSword
Cards.Neutral.Mechaz0rChassis	cards.neutral_chassis_of_mechaz0r_name	2	4	4	Factions.Neutral	Rarity.Epic	Races.Mech	false	ModifierForcefield|ModifierOpeningGambitApplyMechazorPlayerModifiers	neutralMechaz0rChassisBreathing|neutralMechaz0rChassisIdle|neutralMechaz0rChassisRun|neutralMechaz0rChassisAttack|neutralMechaz0rChassisHit|neutralMechaz0rChassisDeath	RSX.sfx_ui_booster_packexplode|RSX.sfx_unit_run_charge_4|RSX.sfx_neutral_hailstonehowler_attack_swing|RSX.sfx_neutral_hailstonehowler_hit|RSX.sfx_neutral_hailstonehowler_attack_impact|RSX.sfx_neutral_hailstonehowler_death	FX.Cards.Neutral.Mechaz0rChassis
Cards.Neutral.Mechaz0r	cards.neutral_mechaz0r_name	6	6	4	Factions.Neutral	Rarity.TokenUnit	Races.Mech	false	ModifierFrenzy|ModifierRanged|ModifierAirdrop|ModifierForcefield	neutralMechaz0rSuperBreathing|neutralMechaz0rSuperIdle|neutralMechaz0rSuperRun|neutralMechaz0rSuperAttack|neutralMechaz0rSuperHit|neutralMechaz0rSuperDeath	RSX.sfx_unit_deploy_1|RSX.sfx_unit_run_charge_4|RSX.sfx_f4_juggernaut_attack_swing|RSX.sfx_f4_juggernaut_hit|RSX.sfx_f4_juggernaut_attack_impact|RSX.sfx_f4_juggernaut_death	FX.Cards.Neutral.Mechaz0r
Cards.Neutral.SpottedDragonlark	cards.neutral_dragonlark_name	2	1	1	Factions.Neutral	Rarity.Fixed	null	false	ModifierFlying	neutralDragonhawkBreathing|neutralDragonhawkIdle|neutralDragonhawkRun|neutralDragonhawkAttack|neutralDragonhawkHit|neutralDragonhawkDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_neutral_dragonlark_attack_swing|RSX.sfx_neutral_dragonlark_hit|RSX.sfx_neutral_dragonlark_attack_impact|RSX.sfx_neutral_dragonlark_death	FX.Cards.Neutral.SpottedDragonlark
Cards.Neutral.PutridMindflayer	cards.neutral_putrid_dreadflayer_name	2	4	3	Factions.Neutral	Rarity.Fixed	null	false	ModifierFlying	neutralPutridDreadflayerBreathing|neutralPutridDreadflayerIdle|neutralPutridDreadflayerRun|neutralPutridDreadflayerAttack|neutralPutridDreadflayerHit|neutralPutridDreadflayerDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_f4_daemondeep_attack_swing|RSX.sfx_f4_daemondeep_hit|RSX.sfx_f4_daemondeep_attack_impact|RSX.sfx_f4_daemondeep_death	FX.Cards.Neutral.PutridMindflayer
Cards.Neutral.FlameWing	cards.neutral_young_flamewing_name	5	4	4	Factions.Neutral	Rarity.Fixed	null	false	ModifierFlying	neutralFlamewingBreathing|neutralFlamewingIdle|neutralFlamewingRun|neutralFlamewingAttack|neutralFlamewingHit|neutralFlamewingDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_spell_blindscorch|RSX.sfx_f2_jadeogre_hit|RSX.sfx_f2lanternfox_attack_impact|RSX.sfx_f6_draugarlord_death	FX.Cards.Neutral.FlameWing
Cards.Neutral.LightningBeetle	cards.neutral_storm_aratha_name	6	5	6	Factions.Neutral	Rarity.Common	null	false	ModifierFlying	neutralLightningBeetleBreathing|neutralLightningBeetleIdle|neutralLightningBeetleRun|neutralLightningBeetleAttack|neutralMercPirateBeastHit|neutralMercPirateBeastDeath	RSX.sfx_unit_deploy_3|RSX.sfx_singe2|RSX.sfx_neutral_stormatha_attack_swing|RSX.sfx_neutral_stormatha_hit|RSX.sfx_neutral_stormatha_attack_impact|RSX.sfx_neutral_stormatha_death	FX.Cards.Neutral.LightningBeetle
Cards.Neutral.PhaseHound	cards.neutral_blaze_hound_name	4	3	3	Factions.Neutral	Rarity.Common	null	false	ModifierOpeningGambitDrawCardBothPlayers	neutralBeastDarkHarbingerBreathing|neutralBeastDarkHarbingerIdle|neutralBeastDarkHarbingerRun|neutralBeastDarkHarbingerAttack|neutralBeastDarkHarbingerHit|neutralBeastDarkHarbingerDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_f6_frostwyvern_attack_swing|RSX.sfx_f6_frostwyvern_hit|RSX.sfx_f6_frostwyvern_attack_impact|RSX.sfx_f6_frostwyvern_death	FX.Cards.Neutral.PhaseHound
Cards.Neutral.BlackSandBurrower	cards.neutral_sand_burrower_name	2	4	3	Factions.Neutral	Rarity.Common	null	false	ModifierSurviveDamageWatchReturnToHand	neutralBlackSandBurrowerBreathing|neutralBlackSandBurrowerIdle|neutralBlackSandBurrowerRun|neutralBlackSandBurrowerAttack|neutralBlackSandBurrowerHit|neutralBlackSandBurrowerDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_f6_frostwyvern_death|RSX.sfx_f4_daemondeep_hit|RSX.sfx_f4_daemondeep_attack_impact|RSX.sfx_f4_daemondeep_death	FX.Cards.Neutral.BlackSandBurrower
Cards.Neutral.MiniJax	cards.neutral_minijax_name	1	1	1	Factions.Neutral	Rarity.TokenUnit	null	false	ModifierRanged	neutralMiniJaxBreathing|neutralMiniJaxIdle|neutralMiniJaxRun|neutralMiniJaxAttack|neutralMiniJaxHit|neutralMiniJaxDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_neutral_jaxtruesight_attack_swing|RSX.sfx_neutral_firespitter_hit|RSX.sfx_neutral_jaxtruesight_attack_impact|RSX.sfx_neutral_jaxtruesight_death	FX.Cards.Neutral.MiniJax
Cards.Neutral.JaxTruesight	cards.neutral_jax_truesight_name	1	1	6	Factions.Neutral	Rarity.Legendary	null	false	ModifierRanged|ModifierOpeningGambitSpawnEntityInEachCorner	neutralJaxTruesightBreathing|neutralJaxTruesightIdle|neutralJaxTruesightRun|neutralJaxTruesightAttack|neutralJaxTruesightHit|neutralJaxTruesightDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_neutral_jaxtruesight_attack_swing|RSX.sfx_neutral_jaxtruesight_hit|RSX.sfx_neutral_jaxtruesight_attack_impact|RSX.sfx_neutral_jaxtruesight_death	FX.Cards.Neutral.JaxTruesight
Cards.Neutral.RepulsionBeast	cards.neutral_repulsor_beast_name	2	2	3	Factions.Neutral	Rarity.Fixed	null	false	ModifierOpeningGambit	neutralBeastRepulsionBreathing|neutralBeastRepulsionIdle|neutralBeastRepulsionRun|neutralBeastRepulsionAttack|neutralBeastRepulsionHit|neutralBeastRepulsionDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_neutral_repulsionbeast_attack_swing|RSX.sfx_neutral_repulsionbeast_hit|RSX.sfx_neutral_repulsionbeast_attack_impact|RSX.sfx_neutral_repulsionbeast_death	FX.Cards.Neutral.RepulsionBeast
Cards.Neutral.SilvertongueCorsair	cards.neutral_silvertongue_corsair_name	3	3	3	Factions.Neutral	Rarity.Rare	null	false	ModifierImmuneToDamageByGeneral	neutralMercPirateBreathing|neutralMercPirateIdle|neutralMercPirateRun|neutralMercPirateAttack|neutralMercPirateHit|neutralMercPirateDeath	RSX.sfx_unit_deploy_3|RSX.sfx_singe2|RSX.sfx_f2_kaidoassassin_attack_swing|RSX.sfx_f1elyxstormblade_hit|RSX.sfx_f1elyxstormblade_attack_impact|RSX.sfx_f6_icedryad_death	FX.Cards.Neutral.SilvertongueCorsair
Cards.Neutral.SaberspineTiger	cards.neutral_saberspine_tiger_name	3	2	4	Factions.Neutral	Rarity.Fixed	null	false	ModifierFirstBlood	neutralBeastSaberspineTigerBreathing|neutralBeastSaberspineTigerIdle|neutralBeastSaberspineTigerRun|neutralBeastSaberspineTigerAttack|neutralBeastSaberspineTigerHit|neutralBeastSaberspineTigerDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_f6_boreanbear_attack_swing|RSX.sfx_neutral_beastsaberspinetiger_hit|RSX.sfx_neutral_beastsaberspinetiger_attack_impact|RSX.sfx_neutral_beastsaberspinetiger_death	FX.Cards.Neutral.SaberspineTiger
Cards.Neutral.PiercingMantis	cards.neutral_piercing_mantis_name	2	2	2	Factions.Neutral	Rarity.Fixed	null	false	ModifierFrenzy	neutralPiercingMantisBreathing|neutralPiercingMantisIdle|neutralPiercingMantisRun|neutralPiercingMantisAttack|neutralPiercingMantisHit|neutralPiercingMantisDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_neutral_redsynja_attack_impact|RSX.sfx_neutral_bluetipscorpion_hit|RSX.sfx_neutral_bluetipscorpion_attack_impact|RSX.sfx_neutral_bluetipscorpion_death	FX.Cards.Neutral.PiercingMantis
Cards.Neutral.TwilightMage	cards.neutral_twilight_sorcerer_name	3	6	5	Factions.Neutral	Rarity.Epic	null	false	ModifierOpeningGambitRetrieveRandomSpell	neutralTwilightMageBreathing|neutralTwilightMageIdle|neutralTwilightMageRun|neutralTwilightMageAttack|neutralTwilightMageHit|neutralTwilightMageDeath	RSX.sfx_ui_booster_packexplode|RSX.sfx_singe2|RSX.sfx_f2_jadeogre_attack_swing|RSX.sfx_f3_dunecaster_hit|RSX.sfx_f3_dunecaster_impact|RSX.sfx_f3_dunecaster_death	FX.Cards.Neutral.TwilightMage
Cards.Neutral.PrimusFist	cards.neutral_primus_fist_name	2	3	2	Factions.Neutral	Rarity.Common	null	false	ModifierOpeningGambit	neutralGauntletMasterBreathing|neutralGauntletMasterIdle|neutralGauntletMasterRun|neutralGauntletMasterAttack|neutralGauntletMasterHit|neutralGauntletMasterDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f5_vindicator_attack_impact|RSX.sfx_neutral_grimrock_hit|RSX.sfx_neutral_grimrock_attack_impact|RSX.sfx_neutral_grimrock_death	FX.Cards.Neutral.PrimusFist
Cards.Neutral.GolemMetallurgist	cards.neutral_golem_metallurgist_name	2	3	2	Factions.Neutral	Rarity.Rare	Races.Golem	false	ModifierCardControlledPlayerModifiers	neutralGolemSteelBreathing|neutralGolemSteelIdle|neutralGolemSteelRun|neutralGolemSteelAttack|neutralGolemSteelDamage|neutralGolemSteelDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_neutral_bluetipscorpion_attack_swing|RSX.sfx_neutral_bluetipscorpion_hit|RSX.sfx_neutral_bluetipscorpion_attack_impact|RSX.sfx_neutral_bluetipscorpion_death	FX.Cards.Neutral.GolemMetallurgist
Cards.Neutral.GolemVanquisher	cards.neutral_golem_vanquisher_name	2	4	3	Factions.Neutral	Rarity.Legendary	Races.Golem	false	ModifierProvoke|ModifierProvoke	neutralGolemStoneBreathing|neutralGolemStoneIdle|neutralGolemStoneRun|neutralGolemStoneAttack|neutralGolemStoneDamage|neutralGolemStoneDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_f1_oserix_attack_swing|RSX.sfx_f1_oserix_hit|RSX.sfx_f1_oserix_attack_impact|RSX.sfx_f1_oserix_death	FX.Cards.Neutral.GolemVanquisher
Cards.Neutral.FrostboneNaga	cards.neutral_frostbone_naga_name	3	3	4	Factions.Neutral	Rarity.Common	null	false	ModifierOpeningGambitDamageNearby	neutralFrostboneNagaBreathing|neutralFrostboneNagaIdle|neutralFrostboneNagaRun|neutralFrostboneNagaAttack|neutralFrostboneNagaHit|neutralFrostboneNagaDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_f4_siren_attack_swing|RSX.sfx_f4_siren_hit|RSX.sfx_f6_ancientgrove_attack_impact|RSX.sfx_f4_siren_death	FX.Cards.Neutral.FrostboneNaga
Cards.Neutral.ArchonSpellbinder	cards.neutral_archon_spellbinder_name	7	7	6	Factions.Neutral	Rarity.Legendary	Races.Arcanyst	false	ModifierCardControlledPlayerModifiers	neutralArchonSpellbinderBreathing|neutralArchonSpellbinderIdle|neutralArchonSpellbinderRun|neutralArchonSpellbinderAttack|neutralArchonSpellbinderHit|neutralArchonSpellbinderDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_neutral_archonspellbinder_attack_swing|RSX.sfx_neutral_archonspellbinder_hit|RSX.sfx_neutral_archonspellbinder_attack_impact|RSX.sfx_neutral_archonspellbinder_death	FX.Cards.Neutral.ArchonSpellbinder
Cards.Neutral.SilhoutteTracer	cards.neutral_silhouette_tracer_name	2	6	4	Factions.Neutral	Rarity.Common	null	false	ModifierOpeningGambit	neutralSilhouetteTracerBreathing|neutralSilhouetteTracerIdle|neutralSilhouetteTracerRun|neutralSilhouetteTracerAttack|neutralSilhouetteTracerHit|neutralSilhouetteTracerDeath	RSX.sfx_unit_deploy_3|RSX.sfx_singe2|RSX.sfx_f3_dunecaster_attack_swing|RSX.sfx_f3_dunecaster_hit|RSX.sfx_f3_dunecaster_impact|RSX.sfx_f3_dunecaster_death	FX.Cards.Neutral.SilhoutteTracer
Cards.Neutral.SarlacTheEternal	cards.neutral_sarlac_the_eternal_name	1	1	3	Factions.Neutral	Rarity.Legendary	null	false	ModifierDyingWishReSpawnEntityAnywhere	f1SunstoneMaidenBreathing|f1SunstoneMaidenIdle|f1SunstoneMaidenRun|f1SunstoneMaidenAttack|f1SunstoneMaidenDamage|f1SunstoneMaidenDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_neutral_alcuinloremaster_attack_impact|RSX.sfx_f4_daemondeep_hit|RSX.sfx_f4_daemondeep_attack_impact|RSX.sfx_spell_fountainofyouth	FX.Cards.Neutral.SarlacTheEternal
Cards.Neutral.DarkNemesis	cards.neutral_dark_nemesis_name	4	10	7	Factions.Neutral	Rarity.Legendary	null	false	ModifierStartTurnWatchDamageEnemyGeneralBuffSelf	neutralDarkNemesisBreathing|neutralDarkNemesisIdle|neutralDarkNemesisRun|neutralDarkNemesisttack|neutralDarkNemesisHit|neutralDarkNemesisDeath	RSX.sfx_summonlegendary|RSX.sfx_unit_physical_4|RSX.sfx_f2_jadeogre_attack_swing|RSX.sfx_f6_draugarlord_hit|RSX.sfx_f6_draugarlord_attack_impact|RSX.sfx_f6_draugarlord_death	FX.Cards.Neutral.DarkNemesis
Cards.Neutral.MirkbloodDevourer	cards.neutral_mirkblood_devourer_name	2	4	3	Factions.Neutral	Rarity.Legendary	null	false	ModifierSummonWatchNearbyApplyModifiers	neutralMirkbloodDevourerBreathing|neutralMirkbloodDevourerIdle|neutralMirkbloodDevourerRun|neutralMirkbloodDevourerAttack|neutralMirkbloodDevourerHit|neutralMirkbloodDevourerDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_neutral_mirkblooddevourer_attack_swing|RSX.sfx_neutral_mirkblooddevourer_hit|RSX.sfx_neutral_mirkblooddevourer_attack_impact|RSX.sfx_neutral_mirkblooddevourer_death	FX.Cards.Neutral.MirkbloodDevourer
Cards.Neutral.Sojourner	cards.neutral_sojourner_name	1	5	3	Factions.Neutral	Rarity.Rare	null	false	ModifierDealDamageWatchDrawCard	neutralGambitGirlBreathing|neutralGambitGirlIdle|neutralGambitGirlRun|neutralGambitGirlAttack|neutralGambitGirlHit|neutralGambitGirlDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_neutral_gambitgirl_attack_swing|RSX.sfx_neutral_gambitgirl_hit|RSX.sfx_neutral_gambitgirl_attack_impact|RSX.sfx_neutral_gambitgirl_death	FX.Cards.Neutral.Sojourner
Cards.Neutral.AzureHornShaman	cards.neutral_azure_horn_shaman_name	1	4	2	Factions.Neutral	Rarity.Rare	null	false	ModifierDyingWishApplyModifiers	neutralAzurehornShamanBreathing|neutralAzurehornShamanIdle|neutralAzurehornShamanRun|neutralAzurehornShamanAttack|neutralAzurehornShamanHit|neutralAzurehornShamanDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_neutral_sunseer_attack_swing|RSX.sfx_neutral_sunseer_hit|RSX.sfx_neutral_sunseer_attack_impact|RSX.sfx_neutral_sunseer_death	FX.Cards.Neutral.AzureHornShaman
Cards.Neutral.FlamebloodWarlock	cards.neutral_flameblood_warlock_name	3	1	2	Factions.Neutral	Rarity.Rare	null	false	ModifierOpeningGambitDamageBothGenerals	neutralFlamebloodWarlockBreathing|neutralFlamebloodWarlockIdle|neutralFlamebloodWarlockRun|neutralFlamebloodWarlockAttack|neutralFlamebloodWarlockHit|neutralFlamebloodWarlockDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f4_engulfingshadow_attack_swing|RSX.sfx_f4_engulfingshadow_attack_impact|RSX.sfx_f4_engulfingshadow_hit|RSX.sfx_f6_icebeetle_death	FX.Cards.Neutral.FlamebloodWarlock
Cards.Neutral.BloodtearAlchemist	cards.neutral_bloodtear_alchemist_name	2	1	1	Factions.Neutral	Rarity.Fixed	null	false	ModifierOpeningGambit	neutralBloodstoneAlchemistBreathing|neutralBloodstoneAlchemistIdle|neutralBloodstoneAlchemistRun|neutralBloodstoneAlchemistAttack|neutralBloodstoneAlchemistHit|neutralBloodstoneAlchemistDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_neutral_bloodtearalchemist_attack_swing|RSX.sfx_neutral_bloodtearalchemist_hit|RSX.sfx_neutral_bloodtearalchemist_attack_impact|RSX.sfx_neutral_bloodtearalchemist_death	FX.Cards.Neutral.BloodtearAlchemist
