class_name	file_name	parent_class	type	is_keyword	is_watch	applied_name	applied_description	attribute_buffs	stack_type	triggers	effects
ModifierSynergizeTeleportRandomEnemy	modifierSynergizeTeleportRandomEnemy.coffee	ModifierSynergize	ModifierSynergizeTeleportRandomEnemy	FALSE	FALSE		Teleport a random enemy to the space behind your General				
ModifierTakeDamageWatch	modifierTakeDamageWatch.coffee	Modifier	ModifierTakeDamageWatch	FALSE	TRUE	Take Damage Watch	Whenever this minion takes damage...				
ModifierTakeDamageWatchDamageAllEnemies	modifierTakeDamageWatchDamageAllEnemies.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchDamageAllEnemies	FALSE	TRUE	Take Damage Watch	Whenever this minion takes damage, deal %X damage to all enemies				
ModifierTakeDamageWatchDamageAttacker	modifierTakeDamageWatchDamageAttacker.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchDamageAttacker	FALSE	TRUE	Take Damage Watch	Whenever this takes damage, deal %X damage to the attacker				
ModifierTakeDamageWatchDamageEnemy	modifierTakeDamageWatchDamageEnemy.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchDamageEnemy	FALSE	TRUE						
ModifierTakeDamageWatchDamageEnemyGeneralForSame	modifierTakeDamageWatchDamageEnemyGeneralForSame.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchDamageEnemyGeneralForSame	FALSE	TRUE		Whenever this minion takes damage, it deals that much damage to the enemy General				
ModifierTakeDamageWatchDamageNearbyEnemiesForSame	modifierTakeDamageWatchDamageNearbyEnemiesForSame.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchDamageNearbyEnemiesForSame	FALSE	TRUE	Take Damage Watch Damage Enemy For Same	Whenever this minion takes damage, deal that much damage to all nearby enemies				
ModifierTakeDamageWatchDestroy	modifierTakeDamageWatchDestroy.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchDestroy	FALSE	TRUE	Take Damage Watch	Destroy any minion that deals damage to this one				
ModifierTakeDamageWatchDispel	modifierTakeDamageWatchDispel.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchDispel	FALSE	TRUE	Take Damage Watch	Dispel any minion that deals damage to this one				
ModifierTakeDamageWatchHealMyGeneral	modifierTakeDamageWatchHealMyGeneral.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchHealMyGeneral	FALSE	TRUE	Take Damage Watch	Whenever this minion takes damage, restore %X Health to your General				
ModifierTakeDamageWatchJuggernaut	modifierTakeDamageWatchJuggernaut.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchJuggernaut	FALSE	TRUE	Take Damage Watch	When this takes damage, summon that many random Golem eggs				
ModifierTakeDamageWatchOpponentDrawCard	modifierTakeDamageWatchOpponentDrawCard.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchOpponentDrawCard	FALSE	TRUE						draw
ModifierTakeDamageWatchPutCardInHand	modifierTakeDamageWatchPutCardInHand.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchPutCardInHand	FALSE	TRUE						summon
ModifierTakeDamageWatchRandomTeleport	modifierTakeDamageWatchRandomTeleport.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchRandomTeleport	FALSE	TRUE		Whenever this minion takes damage, it randomly teleports				
ModifierTakeDamageWatchSpawnEntity	modifierTakeDamageWatchSpawnEntity.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchSpawnEntity	FALSE	TRUE	Take Damage Watch	Whenever this minion takes damage, summon %X nearby				
ModifierTakeDamageWatchSpawnRandomBattlePet	modifierTakeDamageWatchSpawnRandomBattlePet.coffee	ModifierTakeDamageWatchSpawnEntity	ModifierTakeDamageWatchSpawnRandomBattlePet	FALSE	TRUE		Whenever this minion takes damage, summon a random Battle Pet nearby				
ModifierTakeDamageWatchSpawnRandomHaunt	modifierTakeDamageWatchSpawnRandomHaunt.coffee	ModifierTakeDamageWatchSpawnEntity	ModifierTakeDamageWatchSpawnRandomHaunt	FALSE	TRUE		Whenever this minion takes damage, summon a random haunt nearby				
ModifierTakeDamageWatchSpawnRandomToken	modifierTakeDamageWatchSpawnRandomToken.coffee	ModifierTakeDamageWatchSpawnEntity	ModifierTakeDamageWatchSpawnRandomToken	FALSE	TRUE		Whenever this minion takes damage, summon a random token minion nearby				
ModifierTakeDamageWatchSpawnShadowCreep	modifierTakeDamageWatchSpawnShadowCreep.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchSpawnShadowCreep	FALSE	TRUE	Take Damage Watch	Whenever this minion takes damage, turn a space occupied by an enemy into Shadow Creep				
ModifierTakeDamageWatchSpawnWraithlings	modifierTakeDamageWatchSpawnWraithlings.coffee	ModifierTakeDamageWatch	ModifierTakeDamageWatchSpawnWraithlings	FALSE	TRUE	Take Damage Watch	When this takes damage, summon that many wraithlings				
ModifierTakesDoubleDamage	modifierTakesDoubleDamage.coffee	Modifier	ModifierTakesDoubleDamage	FALSE	FALSE	Takes double damage	Whenever this takes damage, it takes double				action_modify
ModifierTamedBattlePet	modifierTamedBattlePet.coffee	Modifier	ModifierTamedBattlePet	FALSE	FALSE	Tamed Battle Pet	Listens to owner's commands				
ModifierToggleStructure	modifierToggleStructure.coffee	Modifier	ModifierToggleStructure	FALSE	FALSE		modifiers.toggle_structure_def				
ModifierToken	modifierToken.coffee	Modifier	ModifierToken	TRUE	FALSE	Token					
ModifierTokenCreator	modifierTokenCreator.coffee	Modifier	ModifierTokenCreator	FALSE	FALSE	"Token"" #TO DO: move this text to translation files"					
ModifierTranscendance	modifierTranscendance.coffee	Modifier	ModifierTranscendance	TRUE	FALSE	modifiers.celerity_name		attacks:1; moves:1	maxStacks=1		stat_modify
ModifierTransformed	modifierTransformed.coffee	Modifier	ModifierTransformed	FALSE	FALSE	Transformed	Transformed		maxStacks=1	onApplyToCard	
ModifierUnseven	modifierUnseven.coffee	ModifierDyingWish	ModifierUnseven	FALSE	FALSE		Summon a minion with Dying Wish from your action bar				
ModifierUntargetable	modifierUntargetable.coffee	Modifier	ModifierUntargetable	FALSE	FALSE	modifiers.untargetable_name	modifiers.untargetable_def		maxStacks=1		
ModifierWall	modifierWall.coffee	Modifier	ModifierWall	TRUE	FALSE	modifiers.wall_name			maxStacks=1	onRemoveFromCard	stat_modify
ModifierWhenAttackedDestroyThis	modifierWhenAttackedDestroyThis.coffee	Modifier	ModifierWhenAttackedDestroyThis	FALSE	FALSE					onAfterAction	
ModifierWildTahr	modifierWildTahr.coffee	ModifierEnemyAttackWatch	ModifierWildTahr	FALSE	FALSE	ModifierWildTahr	modifiers.wild_tahr_def			onEndTurn	
ModifierWraithlingFury	modifierWraithlingFury.coffee	Modifier	ModifierWraithlingFury	FALSE	FALSE						stat_modify
ModifierOpeningGambitTeleportAllNearby	modifierOpeningGambitTeleportAllNearby.coffee	ModifierOpeningGambit	OpeningGambitTeleportAllNearby	FALSE	FALSE	Opening Gambit	Push ALL nearby minions and Generals to random spaces			onOpeningGambit	teleport
ModifierOpponentSummonWatchBuffMinionInHand	modifierOpponentSummonWatchBuffMinionInHand.coffee	ModifierOpponentSummonWatch	ModifierOpponentSummonWatchDamageBuffMinionInHand	FALSE	TRUE	Opponent Summon Watch	Whenever your opponent summons a minion, buff a minion in hand			onSummonWatch	stat_modify
