unit_folder	event_type	sound_file
f4_crawler	receiveDamage	sfx_f4_crawler_attack_impact
f4_crawler	walk	sfx_neutral_ladylocke_attack_impact
f4_creepmangler	apply	sfx_f4_blacksolus_attack_swing
f4_creepmangler	attack	sfx_f3_aymarahealer_attack_swing
f4_creepmangler	attackDamage	sfx_f3_aymarahealer_impact
f4_creepmangler	death	sfx_f3_aymarahealer_death
f4_creepmangler	receiveDamage	sfx_f3_aymarahealer_hit
f4_creepmangler	walk	sfx_neutral_ladylocke_attack_impact
f4_creepydemon	apply	sfx_unit_deploy_3
f4_creepydemon	attack	sfx_neutral_stormatha_attack_swing
f4_creepydemon	attackDamage	sfx_neutral_stormatha_attack_impact
f4_creepydemon	death	sfx_neutral_stormatha_death
f4_creepydemon	receiveDamage	sfx_neutral_stormatha_hit
f4_creepydemon	walk	sfx_neutral_ladylocke_attack_impact
f4_daemondeep	apply	sfx_f4_blacksolus_attack_swing
f4_daemondeep	attack	sfx_f4_daemondeep_attack_swing
f4_daemondeep	attackDamage	sfx_f4_daemondeep_attack_impact
f4_daemondeep	death	sfx_f4_daemondeep_death
f4_daemondeep	receiveDamage	sfx_f4_daemondeep_hit
f4_daemondeep	walk	sfx_f3_aymarahealer_impact
f4_daemongate	apply	sfx_summonlegendary
f4_daemongate	attack	sfx_f4_daemongate_attack_swing
f4_daemongate	attackDamage	sfx_f4_daemongate_attack_impact
f4_daemongate	death	sfx_f4_daemongate_death
f4_daemongate	receiveDamage	sfx_f4_daemongate_hit
f4_daemongate	walk	sfx_neutral_ladylocke_attack_impact
f4_daemonvoid	apply	sfx_summonlegendary
f4_daemonvoid	attack	sfx_f1_ironcliffeguardian_attack_swing
f4_daemonvoid	attackDamage	sfx_f1_ironcliffeguardian_attack_impact
f4_daemonvoid	death	sfx_f1_ironcliffeguardian_death
f4_daemonvoid	receiveDamage	sfx_f1_ironcliffeguardian_hit
f4_daemonvoid	walk	sfx_neutral_ladylocke_attack_impact
f4_darkspine	apply	sfx_f4_blacksolus_attack_swing
f4_darkspine	attack	sfx_neutral_repulsionbeast_attack_swing
f4_darkspine	attackDamage	sfx_neutral_repulsionbeast_impact
f4_darkspine	death	sfx_neutral_repulsionbeast_death
f4_darkspine	receiveDamage	sfx_neutral_repulsionbeast_hit
f4_darkspine	walk	sfx_neutral_ladylocke_attack_impact
f4_deathknell	apply	sfx_f4_blacksolus_attack_swing
f4_deathknell	attack	sfx_f6_waterelemental_death
f4_deathknell	attackDamage	sfx_f2_celestialphantom_attack_impact
f4_deathknell	death	sfx_f1_elyxstormblade_death
f4_deathknell	receiveDamage	sfx_f1_windbladecommander_hit
f4_deathknell	walk	sfx_spell_icepillar_melt
f4_demonofeternity	apply	sfx_summonlegendary
f4_demonofeternity	attack	sfx_f1_ironcliffeguardian_attack_swing
f4_demonofeternity	attackDamage	sfx_f1_ironcliffeguardian_attack_impact
f4_demonofeternity	death	sfx_f1_ironcliffeguardian_death
f4_demonofeternity	receiveDamage	sfx_f1_ironcliffeguardian_hit
f4_demonofeternity	walk	sfx_neutral_ladylocke_attack_impact
f4_desolater	apply	sfx_ui_booster_packexplode
f4_desolater	attack	sfx_spell_entropicdecay
f4_desolater	attackDamage	sfx_f3_dunecaster_impact
f4_desolater	death	sfx_neutral_spelljammer_death
f4_desolater	receiveDamage	sfx_f3_dunecaster_hit
f4_desolater	walk	sfx_unit_run_magical_4
f4_engulfingshadow	apply	sfx_f4_blacksolus_attack_swing
f4_engulfingshadow	attack	sfx_f4_engulfingshadow_attack_swing
f4_engulfingshadow	attackDamage	sfx_f4_engulfingshadow_hit
f4_engulfingshadow	death	sfx_f4_engulfingshadow_death
f4_engulfingshadow	receiveDamage	sfx_f4_engulfingshadow_attack_impact
f4_engulfingshadow	walk	sfx_neutral_ladylocke_attack_impact
f4_fallenaspect	apply	sfx_unit_deploy
f4_fallenaspect	attack	sfx_neutral_bloodtearalchemist_attack_swing
f4_fallenaspect	attackDamage	sfx_neutral_bloodtearalchemist_attack_impact
f4_fallenaspect	death	sfx_neutral_bloodtearalchemist_death
f4_fallenaspect	receiveDamage	sfx_neutral_bloodtearalchemist_hit
f4_fallenaspect	walk	sfx_neutral_ladylocke_attack_impact
f4_furosa	apply	sfx_f4_blacksolus_attack_swing
f4_furosa	attack	sfx_f3_aymarahealer_attack_swing
f4_furosa	attackDamage	sfx_f3_aymarahealer_impact
f4_furosa	death	sfx_f3_aymarahealer_death
f4_furosa	receiveDamage	sfx_f3_aymarahealer_hit
f4_furosa	walk	sfx_neutral_ladylocke_attack_impact
f4_general	apply	sfx_spell_fractalreplication
f4_general	attack	sfx_f4_general_attack_swing
f4_general	attackDamage	sfx_f4_general_attack_impact
f4_general	death	sfx_f1_elyxstormblade_death
f4_general	receiveDamage	sfx_f4_general_hit
f4_general	walk	sfx_neutral_ladylocke_attack_impact
f4_gloomchaser	apply	sfx_f4_blacksolus_attack_swing
f4_gloomchaser	attack	sfx_neutral_darkharbinger_attack_swing
f4_gloomchaser	attackDamage	sfx_neutral_darkharbinger_impact
f4_gloomchaser	death	sfx_neutral_darkharbinger_death
f4_gloomchaser	receiveDamage	sfx_neutral_darkharbinger_hit
f4_gloomchaser	walk	sfx_neutral_ladylocke_attack_impact
f4_gor	apply	sfx_f4_blacksolus_attack_swing
f4_gor	attack	sfx_f6_waterelemental_attack_swing
f4_gor	attackDamage	sfx_f6_waterelemental_attack_impact
f4_gor	death	sfx_f6_waterelemental_death
f4_gor	receiveDamage	sfx_f6_waterelemental_hit
f4_gor	walk	sfx_f6_draugarlord_hit
f4_grandmastervariax	apply	sfx_f4_blacksolus_attack_swing
f4_grandmastervariax	attack	sfx_f1_windbladecommander_attack_swing
f4_grandmastervariax	attackDamage	sfx_f1_windbladecommander_attack_impact
f4_grandmastervariax	death	sfx_f1_elyxstormblade_death
f4_grandmastervariax	receiveDamage	sfx_f1_windbladecommander_hit
f4_grandmastervariax	walk	sfx_unit_run_magical_4
f4_horror	apply	sfx_f4_blacksolus_death
f4_horror	attack	sfx_f4_juggernaut_attack_swing
f4_horror	attackDamage	sfx_f4_juggernaut_attack_impact
f4_horror	death	sfx_f4_juggernaut_death
f4_horror	receiveDamage	sfx_f4_juggernaut_hit
f4_horror	walk	sfx_neutral_arakiheadhunter_hit
f4_horrorburster	apply	sfx_f4_blacksolus_attack_swing
f4_horrorburster	attack	sfx_neutral_bluetipscorpion_attack_swing
f4_horrorburster	attackDamage	sfx_neutral_bluetipscorpion_attack_impact
f4_horrorburster	death	sfx_neutral_bluetipscorpion_death
f4_horrorburster	receiveDamage	sfx_neutral_bluetipscorpion_hit
f4_horrorburster	walk	sfx_neutral_ladylocke_attack_impact
f4_husk	apply	sfx_unit_deploy
f4_husk	attack	sfx_neutral_serpenti_attack_swing
f4_husk	attackDamage	sfx_neutral_serpenti_attack_impact
f4_husk	death	sfx_neutral_serpenti_death
f4_husk	receiveDamage	sfx_neutral_serpenti_hit
f4_husk	walk	sfx_neutral_ladylocke_attack_impact
f4_juggernaut	apply	sfx_spell_fractalreplication
f4_juggernaut	attack	sfx_f4_juggernaut_attack_swing
f4_juggernaut	attackDamage	sfx_f4_juggernaut_attack_impact
f4_juggernaut	death	sfx_f4_juggernaut_death
f4_juggernaut	receiveDamage	sfx_f4_juggernaut_hit
f4_juggernaut	walk	sfx_neutral_arakiheadhunter_hit
f4_klaxon	apply	sfx_summonlegendary
f4_klaxon	attack	sfx_f2_celestialphantom_attack_swing
f4_klaxon	attackDamage	sfx_f2_celestialphantom_attack_impact
f4_klaxon	death	sfx_f2_celestialphantom_death
f4_klaxon	receiveDamage	sfx_f2_celestialphantom_hit
f4_klaxon	walk	sfx_f4_klaxon_shriek
f4_limbodweller	apply	sfx_unit_deploy_3
f4_limbodweller	attack	sfx_f1_sunriser_attack_swing
f4_limbodweller	attackDamage	sfx_f1_sunriser_attack_impact
f4_limbodweller	death	sfx_neutral_dancingblades_death
f4_limbodweller	receiveDamage	sfx_f1_sunriser_hit_noimpact
f4_limbodweller	walk	sfx_neutral_ladylocke_attack_impact
f4_maehvmk2	apply	sfx_spell_fractalreplication
f4_maehvmk2	attack	sfx_f4_general_attack_swing
f4_maehvmk2	attackDamage	sfx_f4_general_attack_impact
f4_maehvmk2	death	sfx_f1_elyxstormblade_death
f4_maehvmk2	receiveDamage	sfx_f4_general_hit
f4_maehvmk2	walk	sfx_neutral_ladylocke_attack_impact
f4_mech	apply	sfx_f4_blacksolus_attack_swing
f4_mech	attack	sfx_f2melee_attack_swing_2
f4_mech	attackDamage	sfx_f2melee_attack_impact_1
f4_mech	death	sfx_neutral_sunseer_death
f4_mech	receiveDamage	sfx_neutral_sunseer_hit
f4_mech	walk	sfx_unit_run_magical_3
f4_megafiend	apply	sfx_spell_deathstrikeseal
f4_megafiend	attack	sfx_f2_celestialphantom_attack_swing
f4_megafiend	attackDamage	sfx_f2_celestialphantom_attack_impact
f4_megafiend	death	sfx_f2_celestialphantom_death
f4_megafiend	receiveDamage	sfx_f2_celestialphantom_hit
f4_megafiend	walk	sfx_neutral_ladylocke_attack_impact
f4_miniminion	apply	sfx_spell_diretidefrenzy
f4_miniminion	attack	sfx_neutral_fog_attack_swing
f4_miniminion	attackDamage	sfx_neutral_fog_attack_impact
f4_miniminion	death	sfx_neutral_fog_death
f4_miniminion	receiveDamage	sfx_neutral_fog_hit
f4_miniminion	walk	sfx_neutral_valehunter_attack_impact
f4_mistressofcommands	apply	sfx_spell_deathstrikeseal
f4_mistressofcommands	attack	sfx_f2_jadeogre_attack_swing
f4_mistressofcommands	attackDamage	sfx_f2_jadeogre_attack_impact
f4_mistressofcommands	death	sfx_f2_jadeogre_death
f4_mistressofcommands	receiveDamage	sfx_f2_jadeogre_hit
f4_mistressofcommands	walk	sfx_unit_physical_4
f4_moonrider	apply	sfx_summonlegendary
f4_moonrider	attack	sfx_neutral_archonspellbinder_attack_swing
f4_moonrider	attackDamage	sfx_neutral_archonspellbinder_attack_impact
f4_moonrider	death	sfx_neutral_archonspellbinder_death
f4_moonrider	receiveDamage	sfx_neutral_archonspellbinder_hit
f4_moonrider	walk	sfx_neutral_ladylocke_attack_impact
f4_nightfiend	apply	sfx_f4_blacksolus_attack_swing
f4_nightfiend	attack	sfx_f3_anubis_attack_impact
f4_nightfiend	attackDamage	sfx_f4_siren_attack_impact
f4_nightfiend	death	sfx_f3_anubis_death
f4_nightfiend	receiveDamage	sfx_f3_anubis_hit
f4_nightfiend	walk	sfx_f3_aymarahealer_impact
f4_nightsorrow	apply	sfx_f4_blacksolus_attack_swing
f4_nightsorrow	attack	sfx_f2melee_attack_swing_2
f4_nightsorrow	attackDamage	sfx_f2melee_attack_impact_1
f4_nightsorrow	death	sfx_f1_elyxstormblade_death
f4_nightsorrow	receiveDamage	sfx_neutral_gambitgirl_hit
f4_nightsorrow	walk	sfx_unit_run_magical_3
f4_nocturn	apply	sfx_f4_blacksolus_attack_swing
f4_nocturn	attack	sfx_neutral_darkharbinger_attack_swing
f4_nocturn	attackDamage	sfx_neutral_darkharbinger_impact
f4_nocturn	death	sfx_neutral_darkharbinger_death
f4_nocturn	receiveDamage	sfx_neutral_darkharbinger_hit
f4_nocturn	walk	sfx_neutral_ladylocke_attack_impact
f4_ooz	apply	sfx_f4_blacksolus_attack_swing
f4_ooz	attack	sfx_neutral_coiledcrawler_attack_swing
f4_ooz	attackDamage	sfx_neutral_coiledcrawler_attack_impact
f4_ooz	death	sfx_neutral_coiledcrawler_death
f4_ooz	receiveDamage	sfx_neutral_coiledcrawler_hit
f4_ooz	walk	sfx_spell_icepillar_melt
f4_phantasm	apply	sfx_f4_blacksolus_attack_swing
f4_phantasm	attack	sfx_f4_siren_attack_swing
f4_phantasm	attackDamage	sfx_f4_siren_attack_impact
f4_phantasm	death	sfx_f4_siren_death
f4_phantasm	receiveDamage	sfx_f4_siren_hit
f4_phantasm	walk	sfx_unit_run_magical_4
f4_pitstrider	apply	sfx_unit_deploy_2
f4_pitstrider	attack	sfx_f4_siren_attack_swing
f4_pitstrider	attackDamage	sfx_f6_ancientgrove_attack_impact
f4_pitstrider	death	sfx_f4_siren_death
f4_pitstrider	receiveDamage	sfx_f4_siren_hit
f4_pitstrider	walk	sfx_neutral_ladylocke_attack_impact
f4_plaguedr	apply	sfx_unit_deploy_3
f4_plaguedr	attack	sfx_f2_kaidoassassin_attack_swing
f4_plaguedr	attackDamage	sfx_f1_elyxstormblade_attack_impact
f4_plaguedr	death	sfx_f6_icedryad_death
f4_plaguedr	receiveDamage	sfx_f1_elyxstormblade_hit
f4_plaguedr	walk	sfx_neutral_ladylocke_attack_impact
f4_reaperninemoons	apply	sfx_summonlegendary
f4_reaperninemoons	attack	sfx_neutral_reaperninemoons_attack_swing
f4_reaperninemoons	attackDamage	sfx_neutral_reaperninemoons_attack_impact
f4_reaperninemoons	death	sfx_neutral_reaperninemoons_death
f4_reaperninemoons	receiveDamage	sfx_neutral_reaperninemoons_hit
f4_reaperninemoons	walk	sfx_unit_run_magical_4
f4_remora	apply	sfx_f4_blacksolus_attack_swing
f4_remora	attack	sfx_neutral_repulsionbeast_attack_swing
f4_remora	attackDamage	sfx_neutral_repulsionbeast_impact
f4_remora	death	sfx_neutral_repulsionbeast_death
f4_remora	receiveDamage	sfx_neutral_repulsionbeast_hit
f4_remora	walk	sfx_neutral_ladylocke_attack_impact
f4_shadowdancer	apply	sfx_f4_blacksolus_attack_swing
f4_shadowdancer	attack	sfx_f1_windbladecommander_attack_swing
f4_shadowdancer	attackDamage	sfx_f1_windbladecommander_attack_impact
f4_shadowdancer	death	sfx_f1_elyxstormblade_death
f4_shadowdancer	receiveDamage	sfx_f1_windbladecommander_hit
f4_shadowdancer	walk	sfx_unit_run_magical_4
f4_sinergyunit	apply	sfx_summonlegendary
f4_sinergyunit	attack	sfx_f6_waterelemental_death
f4_sinergyunit	attackDamage	sfx_f2_celestialphantom_attack_impact
f4_sinergyunit	death	sfx_f1_elyxstormblade_death
f4_sinergyunit	receiveDamage	sfx_f1_windbladecommander_hit
f4_sinergyunit	walk	sfx_spell_icepillar_melt
f4_siren	apply	sfx_f4_blacksolus_attack_swing
f4_siren	attack	sfx_f4_siren_attack_swing
f4_siren	attackDamage	sfx_f4_siren_attack_impact
f4_siren	death	sfx_f4_siren_death
f4_siren	receiveDamage	sfx_f4_siren_hit
f4_siren	walk	sfx_unit_run_magical_4
f4_sister	apply	sfx_summonlegendary
f4_sister	attack	sfx_f1_sunriser_attack_swing
f4_sister	attackDamage	sfx_f1_sunriser_attack_impact
f4_sister	death	sfx_neutral_spiritscribe_death
f4_sister	receiveDamage	sfx_f1_sunriser_hit_noimpact
f4_sister	walk	sfx_neutral_ladylocke_attack_impact
f4_skullcaster	apply	sfx_unit_deploy_2
f4_skullcaster	attack	sfx_neutral_dragonlark_attack_swing
f4_skullcaster	attackDamage	sfx_neutral_dragonlark_attack_impact
f4_skullcaster	death	sfx_neutral_dragonlark_death
f4_skullcaster	receiveDamage	sfx_neutral_dragonlark_hit
f4_skullcaster	walk	sfx_neutral_ladylocke_attack_impact
f4_tier2general	apply	sfx_spell_fractalreplication
f4_tier2general	attack	sfx_f4_general_attack_swing
f4_tier2general	attackDamage	sfx_f4_general_attack_impact
f4_tier2general	death	sfx_f1_elyxstormblade_death
f4_tier2general	receiveDamage	sfx_f4_general_hit
f4_tier2general	walk	sfx_neutral_ladylocke_attack_impact
f4_underworldbrute	apply	sfx_unit_deploy_3
f4_underworldbrute	attack	sfx_f3_dunecaster_attack_swing
f4_underworldbrute	attackDamage	sfx_f3_dunecaster_impact
f4_underworldbrute	death	sfx_f3_dunecaster_death
f4_underworldbrute	receiveDamage	sfx_f3_dunecaster_hit
f4_underworldbrute	walk	sfx_neutral_ladylocke_attack_impact
f5_3rdgeneral	apply	sfx_unit_deploy
f5_3rdgeneral	attack	sfx_f1_silverguardsquire_attack_swing
f5_3rdgeneral	attackDamage	sfx_f5_kolossus_attack_impact
f5_3rdgeneral	death	sfx_neutral_silitharveteran_death
f5_3rdgeneral	receiveDamage	sfx_neutral_silitharveteran_hit
f5_3rdgeneral	walk	sfx_neutral_primordialgazer_death
f5_altgeneral	apply	sfx_unit_deploy
f5_altgeneral	attack	sfx_neutral_spiritscribe_attack_swing
f5_altgeneral	attackDamage	sfx_f5_kolossus_attack_impact
f5_altgeneral	death	sfx_neutral_silitharveteran_death
f5_altgeneral	receiveDamage	sfx_neutral_silitharveteran_hit
f5_altgeneral	walk	sfx_neutral_primordialgazer_death
f5_altgeneraltier2	apply	sfx_unit_deploy
f5_altgeneraltier2	attack	sfx_neutral_spiritscribe_attack_swing
f5_altgeneraltier2	attackDamage	sfx_f5_kolossus_attack_impact
f5_altgeneraltier2	death	sfx_neutral_silitharveteran_death
f5_altgeneraltier2	receiveDamage	sfx_neutral_silitharveteran_hit
f5_altgeneraltier2	walk	sfx_neutral_primordialgazer_death
f5_ankylos	apply	sfx_unit_deploy_3
f5_ankylos	attack	sfx_neutral_bluetipscorpion_attack_swing
f5_ankylos	attackDamage	sfx_neutral_bluetipscorpion_attack_impact
f5_ankylos	death	sfx_neutral_bluetipscorpion_death
f5_ankylos	receiveDamage	sfx_neutral_bluetipscorpion_hit
f5_ankylos	walk	sfx_neutral_ladylocke_attack_impact
f5_armada	apply	sfx_unit_deploy
f5_armada	attack	sfx_f4_daemongate_attack_swing
f5_armada	attackDamage	sfx_f4_daemongate_attack_impact
f5_armada	death	sfx_f4_daemongate_death
f5_armada	receiveDamage	sfx_f4_daemongate_hit
f5_armada	walk	sfx_neutral_ladylocke_attack_impact
f5_brundlbeast	apply	sfx_spell_deathstrikeseal
f5_brundlbeast	attack	sfx_f2_celestialphantom_attack_swing
f5_brundlbeast	attackDamage	sfx_f2_celestialphantom_attack_impact
f5_brundlbeast	death	sfx_f2_celestialphantom_death
f5_brundlbeast	receiveDamage	sfx_f2_celestialphantom_hit
f5_brundlbeast	walk	sfx_neutral_ladylocke_attack_impact
f5_buildcommon	apply	sfx_unit_deploy
f5_buildcommon	attack	sfx_f6_waterelemental_attack_swing
f5_buildcommon	attackDamage	sfx_neutral_golemdragonbone_impact
f5_buildcommon	death	sfx_neutral_golemdragonbone_death
f5_buildcommon	receiveDamage	sfx_neutral_golemdragonbone_hit
f5_buildcommon	walk	sfx_unit_physical_4
f5_buildminion	apply	sfx_spell_divineblood
f5_buildminion	attack	sfx_neutral_spiritscribe_attack_swing
f5_buildminion	attackDamage	sfx_neutral_spiritscribe_impact
f5_buildminion	death	sfx_neutral_golembloodshard_death
f5_buildminion	receiveDamage	sfx_neutral_spiritscribe_hit
f5_buildminion	walk	sfx_neutral_ladylocke_attack_impact
f5_catalystquillbeast	apply	sfx_summonlegendary
f5_catalystquillbeast	attack	sfx_neutral_dragonlark_attack_impact
f5_catalystquillbeast	attackDamage	sfx_neutral_serpenti_attack_impact
f5_catalystquillbeast	death	sfx_neutral_serpenti_death
f5_catalystquillbeast	receiveDamage	sfx_neutral_serpenti_hit
f5_catalystquillbeast	walk	sfx_neutral_dragonlark_death
f5_dreadnaught	apply	sfx_summonlegendary
f5_dreadnaught	attack	sfx_neutral_rook_attack_impact
f5_dreadnaught	attackDamage	sfx_neutral_silitharveteran_attack_impact
f5_dreadnaught	death	sfx_neutral_makantorwarbeast_death
f5_dreadnaught	receiveDamage	sfx_neutral_makantorwarbeast_hit
f5_dreadnaught	walk	sfx_neutral_silitharveteran_death
f5_drogon	apply	sfx_screenshake
f5_drogon	attack	sfx_neutral_earthwalker_attack_swing
f5_drogon	attackDamage	sfx_neutral_earthwalker_attack_impact
f5_drogon	death	sfx_neutral_earthwalker_death
f5_drogon	receiveDamage	sfx_neutral_earthwalker_hit
f5_drogon	walk	sfx_neutral_ladylocke_attack_impact
f5_earthwalker	apply	sfx_screenshake
f5_earthwalker	attack	sfx_neutral_earthwalker_attack_swing
f5_earthwalker	attackDamage	sfx_neutral_earthwalker_attack_impact
f5_earthwalker	death	sfx_neutral_earthwalker_death
f5_earthwalker	receiveDamage	sfx_neutral_earthwalker_hit
f5_earthwalker	walk	sfx_neutral_ladylocke_attack_impact
f5_egg	apply	sfx_screenshake
f5_egg	attack	sfx_neutral_coiledcrawler_attack_swing
f5_egg	attackDamage	sfx_neutral_coiledcrawler_attack_impact
f5_egg	death	sfx_neutral_coiledcrawler_death
f5_egg	receiveDamage	sfx_neutral_coiledcrawler_hit
f5_egg	walk	sfx_neutral_ladylocke_attack_impact
f5_firebreather	apply	sfx_unit_deploy_1
f5_firebreather	attack	sfx_neutral_firespitter_attack_swing
f5_firebreather	attackDamage	sfx_neutral_firespitter_attack_impact
f5_firebreather	death	sfx_neutral_firespitter_death
f5_firebreather	receiveDamage	sfx_neutral_firespitter_hit
f5_firebreather	walk	sfx_neutral_ladylocke_attack_impact
f5_flumposaur	apply	sfx_unit_deploy
f5_flumposaur	attack	sfx_neutral_komodocharger_attack_swing
f5_flumposaur	attackDamage	sfx_f6_ancientgrove_attack_impact
f5_flumposaur	death	sfx_f6_ancientgrove_death
f5_flumposaur	receiveDamage	sfx_f6_ancientgrove_hit
f5_flumposaur	walk	sfx_neutral_ladylocke_attack_impact
f5_general	apply	sfx_unit_deploy
f5_general	attack	sfx_f5_general_attack_swing
f5_general	attackDamage	sfx_f5_general_attack_impact
f5_general	death	sfx_neutral_hailstonehowler_death
f5_general	receiveDamage	sfx_f5_general_hit
f5_general	walk	sfx_neutral_ladylocke_attack_impact
f5_genesis	apply	sfx_unit_deploy_3
f5_genesis	attack	sfx_neutral_bluetipscorpion_attack_swing
f5_genesis	attackDamage	sfx_neutral_bluetipscorpion_attack_impact
f5_genesis	death	sfx_neutral_bluetipscorpion_death
f5_genesis	receiveDamage	sfx_neutral_bluetipscorpion_hit
f5_genesis	walk	sfx_neutral_ladylocke_attack_impact
f5_gibblegup	apply	sfx_screenshake
f5_gibblegup	attack	sfx_neutral_primordialgazer_attack_swing
f5_gibblegup	attackDamage	sfx_f5_vindicator_attack_impact
f5_gibblegup	death	sfx_f5_vindicator_death
f5_gibblegup	receiveDamage	sfx_neutral_serpenti_hit
f5_gibblegup	walk	sfx_neutral_ladylocke_attack_impact
f5_grandmasterkraigon	apply	sfx_summonlegendary
f5_grandmasterkraigon	attack	sfx_neutral_grimrock_attack_swing
f5_grandmasterkraigon	attackDamage	sfx_f5_unstableleviathan_attack_impact
f5_grandmasterkraigon	death	sfx_f5_unstableleviathan_death
f5_grandmasterkraigon	receiveDamage	sfx_f5_unstableleviathan_hit
f5_grandmasterkraigon	walk	sfx_neutral_earthwalker_death
f5_grimrock	apply	sfx_screenshake
f5_grimrock	attack	sfx_neutral_grimrock_attack_swing
f5_grimrock	attackDamage	sfx_neutral_grimrock_attack_impact
f5_grimrock	death	sfx_neutral_grimrock_death
f5_grimrock	receiveDamage	sfx_neutral_grimrock_hit
f5_grimrock	walk	sfx_neutral_ladylocke_attack_impact
f5_gro	apply	sfx_neutral_earthwalker_death
f5_gro	attack	sfx_neutral_gro_attack_swing
f5_gro	attackDamage	sfx_neutral_gro_attack_impact
f5_gro	death	sfx_neutral_gro_death
f5_gro	receiveDamage	sfx_neutral_gro_hit
f5_gro	walk	sfx_neutral_grimrock_hit
f5_juggernaut	apply	sfx_neutral_jaxtruesight_attack_impact
f5_juggernaut	attack	sfx_f5_unstableleviathan_attack_swing
